Employee ID,Age,Attrition,Department,DistanceFromHome,Education,Education Text,EducationField,EnvironmentSatisfaction,EnvironmentSatisfaction Text,JobSatisfaction,JobSatisfaction Text,MaritalStatus,MonthlyIncome,NumCompaniesWorked,WorkLifeBalance,WorkLifeBalance Text,YearsAtCompany
2308,28,No,Research & Development,1,3,Bachelor,Medical,3,High,1,Low,Married,3591,1,3,Better,3
2309,38,No,Sales,2,4,Master,Marketing,2,Medium,4,Very High,Married,5405,2,2,Good,4
2310,26,No,Sales,10,3,Bachelor,Medical,3,High,4,Very High,Single,4684,1,3,Better,5
2311,58,No,Research & Development,15,4,Master,Life Sciences,1,Low,3,High,Married,15787,2,3,Better,2
2312,18,No,Research & Development,14,3,Bachelor,Medical,2,Medium,3,High,Single,1514,1,1,Bad,0
2313,31,Yes,Human Resources,18,5,Doctor,Human Resources,4,Very High,1,Low,Married,2956,0,3,Better,1
2314,29,Yes,Human Resources,13,3,Bachelor,Human Resources,1,Low,1,Low,Divorced,2335,4,3,Better,2
2315,45,No,Sales,2,4,Master,Life Sciences,3,High,3,High,Married,5154,4,4,Best,8
2316,36,No,Research & Development,2,4,Master,Other,4,Very High,2,Medium,Married,6962,4,3,Better,1
2317,43,No,Sales,2,4,Master,Life Sciences,1,Low,4,Very High,Married,5675,1,3,Better,7
2318,27,No,Research & Development,5,2,Some College,Life Sciences,4,Very High,4,Very High,Single,2379,0,2,Good,5
2319,29,No,Research & Development,20,1,Below College,Medical,4,Very High,4,Very High,Married,3812,1,4,Best,11
2320,32,No,Sales,10,4,Master,Marketing,4,Very High,4,Very High,Single,4648,8,4,Best,0
2321,42,No,Research & Development,10,4,Master,Technical Degree,3,High,3,High,Married,2936,3,2,Good,6
2322,47,No,Research & Development,9,4,Master,Life Sciences,2,Medium,3,High,Single,2105,4,3,Better,2
2323,46,No,Research & Development,2,2,Some College,Life Sciences,4,Very High,4,Very High,Divorced,8578,3,2,Good,9
2324,28,No,Human Resources,1,2,Some College,Life Sciences,3,High,4,Very High,Divorced,2706,1,3,Better,3
2325,29,No,Research & Development,29,1,Below College,Life Sciences,4,Very High,3,High,Divorced,6384,8,3,Better,7
2326,42,No,Research & Development,8,3,Bachelor,Life Sciences,4,Very High,3,High,Single,3968,4,3,Better,0
2327,32,Yes,Sales,2,4,Master,Marketing,3,High,2,Medium,Single,9907,7,2,Good,2
2328,46,No,Sales,3,3,Bachelor,Technical Degree,1,Low,1,Low,Divorced,13225,2,3,Better,19
2329,27,No,Sales,23,1,Below College,Medical,2,Medium,3,High,Married,3540,1,3,Better,9
2330,29,No,Human Resources,6,1,Below College,Medical,4,Very High,2,Medium,Married,2804,1,3,Better,1
2331,43,No,Research & Development,6,3,Bachelor,Medical,1,Low,3,High,Married,19392,7,3,Better,16
2332,48,No,Research & Development,10,3,Bachelor,Life Sciences,4,Very High,2,Medium,Married,19665,4,3,Better,22
2333,29,Yes,Research & Development,24,2,Some College,Life Sciences,4,Very High,4,Very High,Single,2439,1,2,Good,1
2334,46,Yes,Sales,10,3,Bachelor,Life Sciences,3,High,2,Medium,Married,7314,5,3,Better,8
2335,27,No,Research & Development,15,3,Bachelor,Life Sciences,4,Very High,1,Low,Married,4774,0,2,Good,7
2336,39,No,Research & Development,19,4,Master,Other,4,Very High,4,Very High,Divorced,3902,8,3,Better,2
2337,55,No,Research & Development,2,4,Master,Technical Degree,2,Medium,4,Very High,Married,2662,8,4,Best,5
2338,28,No,Sales,3,3,Bachelor,Medical,2,Medium,2,Medium,Married,2856,1,3,Better,1
2339,30,Yes,Sales,9,3,Bachelor,Medical,2,Medium,4,Very High,Single,1081,1,2,Good,1
2340,22,Yes,Research & Development,7,1,Below College,Life Sciences,4,Very High,2,Medium,Single,2472,1,3,Better,1
2341,36,No,Sales,10,4,Master,Technical Degree,2,Medium,3,High,Married,5673,1,3,Better,10
2342,31,No,Research & Development,20,3,Bachelor,Life Sciences,2,Medium,3,High,Divorced,4197,1,3,Better,10
2343,34,No,Sales,4,3,Bachelor,Life Sciences,3,High,4,Very High,Married,9713,2,3,Better,5
2344,29,No,Research & Development,7,3,Bachelor,Life Sciences,4,Very High,1,Low,Single,2062,3,3,Better,3
2345,37,No,Research & Development,7,4,Master,Medical,4,Very High,1,Low,Married,4284,5,3,Better,5
2346,35,No,Research & Development,16,2,Some College,Other,4,Very High,2,Medium,Married,4788,0,3,Better,3
2347,45,No,Research & Development,25,2,Some College,Life Sciences,2,Medium,4,Very High,Married,5906,0,2,Good,9
2348,36,No,Human Resources,2,1,Below College,Human Resources,2,Medium,4,Very High,Single,3886,1,2,Good,10
2349,40,No,Research & Development,1,4,Master,Life Sciences,1,Low,1,Low,Divorced,16823,2,3,Better,19
2350,26,No,Research & Development,1,2,Some College,Life Sciences,2,Medium,3,High,Married,2933,1,2,Good,1
2351,27,No,Sales,2,2,Some College,Medical,1,Low,3,High,Single,6500,0,2,Good,8
2352,48,No,Research & Development,22,3,Bachelor,Medical,4,Very High,4,Very High,Divorced,17174,3,3,Better,22
2353,44,No,Research & Development,1,4,Master,Life Sciences,2,Medium,1,Low,Married,5033,2,3,Better,2
2354,34,Yes,Research & Development,16,4,Master,Technical Degree,4,Very High,1,Low,Married,2307,1,3,Better,5
2355,56,Yes,Research & Development,24,2,Some College,Life Sciences,1,Low,4,Very High,Single,2587,1,3,Better,4
2356,36,No,Sales,17,2,Some College,Marketing,3,High,2,Medium,Married,5507,2,1,Bad,4
2357,41,No,Sales,8,3,Bachelor,Marketing,3,High,2,Medium,Married,4393,5,3,Better,5
2358,42,No,Research & Development,6,3,Bachelor,Medical,3,High,1,Low,Married,13348,9,4,Best,13
2359,31,No,Sales,10,2,Some College,Medical,3,High,4,Very High,Divorced,6583,2,3,Better,5
2360,34,No,Sales,3,1,Below College,Medical,4,Very High,4,Very High,Married,8103,3,2,Good,4
2361,31,No,Research & Development,4,3,Bachelor,Medical,1,Low,3,High,Divorced,3978,8,2,Good,2
2362,26,No,Research & Development,6,3,Bachelor,Other,3,High,4,Very High,Married,2544,0,3,Better,7
2363,45,No,Research & Development,1,4,Master,Medical,2,Medium,3,High,Single,5399,4,3,Better,4
2364,33,No,Sales,10,4,Master,Marketing,2,Medium,3,High,Single,5487,1,2,Good,10
2365,28,No,Sales,1,2,Some College,Life Sciences,3,High,4,Very High,Married,6834,1,3,Better,7
2366,29,Yes,Sales,24,3,Bachelor,Technical Degree,3,High,1,Low,Single,1091,1,3,Better,1
2367,39,No,Sales,21,4,Master,Life Sciences,1,Low,3,High,Married,5736,6,3,Better,3
2368,27,No,Research & Development,2,4,Master,Technical Degree,2,Medium,2,Medium,Married,2226,1,2,Good,5
2369,34,No,Research & Development,22,4,Master,Other,3,High,4,Very High,Married,5747,1,3,Better,15
2370,28,Yes,Sales,13,2,Some College,Marketing,4,Very High,3,High,Single,9854,3,3,Better,2
2371,47,No,Research & Development,14,4,Master,Technical Degree,3,High,2,Medium,Married,5467,8,4,Best,8
2372,56,No,Sales,11,5,Doctor,Marketing,4,Very High,1,Low,Married,5380,4,3,Better,0
2373,39,No,Research & Development,9,2,Some College,Medical,1,Low,1,Low,Married,5151,1,3,Better,10
2374,38,No,Research & Development,8,3,Bachelor,Medical,4,Very High,2,Medium,Divorced,2133,1,3,Better,20
2375,58,No,Sales,21,3,Bachelor,Life Sciences,4,Very High,4,Very High,Married,17875,4,2,Good,1
2376,32,Yes,Research & Development,5,2,Some College,Life Sciences,1,Low,3,High,Single,2432,3,3,Better,4
2377,38,No,Research & Development,9,2,Some College,Life Sciences,2,Medium,4,Very High,Divorced,4771,2,4,Best,5
2378,49,No,Research & Development,2,1,Below College,Life Sciences,2,Medium,4,Very High,Married,19161,3,3,Better,5
2379,42,No,Sales,12,4,Master,Marketing,2,Medium,4,Very High,Divorced,5087,3,3,Better,0
2380,27,Yes,Human Resources,22,3,Bachelor,Human Resources,1,Low,2,Medium,Married,2863,1,3,Better,1
2381,35,No,Sales,18,4,Master,Medical,2,Medium,1,Low,Married,5561,0,1,Bad,5
2382,28,No,Research & Development,16,3,Bachelor,Medical,3,High,3,High,Single,2144,1,2,Good,5
2383,31,No,Research & Development,3,2,Some College,Medical,3,High,1,Low,Divorced,3065,1,4,Best,4
2384,36,No,Research & Development,9,4,Master,Life Sciences,1,Low,2,Medium,Married,2810,1,3,Better,5
2385,34,No,Sales,1,3,Bachelor,Marketing,1,Low,4,Very High,Single,9888,1,2,Good,14
2386,34,No,Sales,13,4,Master,Medical,4,Very High,3,High,Divorced,8628,1,2,Good,8
2387,26,No,Research & Development,1,3,Bachelor,Medical,3,High,1,Low,Single,2867,0,2,Good,7
2388,29,No,Research & Development,1,3,Bachelor,Life Sciences,1,Low,1,Low,Married,5373,0,2,Good,5
2389,32,No,Research & Development,15,4,Master,Medical,3,High,4,Very High,Divorced,6667,5,3,Better,5
2390,31,No,Research & Development,1,3,Bachelor,Life Sciences,4,Very High,1,Low,Married,5003,1,3,Better,10
2391,28,Yes,Research & Development,17,3,Bachelor,Technical Degree,3,High,4,Very High,Divorced,2367,5,2,Good,4
2392,38,No,Sales,1,3,Bachelor,Life Sciences,1,Low,1,Low,Single,2858,4,2,Good,1
2393,35,No,Sales,7,4,Master,Life Sciences,3,High,4,Very High,Married,5204,1,3,Better,10
2394,27,No,Sales,9,3,Bachelor,Marketing,4,Very High,4,Very High,Single,4105,1,3,Better,7
2395,32,No,Research & Development,5,4,Master,Life Sciences,4,Very High,4,Very High,Single,9679,8,3,Better,1
2396,31,Yes,Sales,26,4,Master,Marketing,1,Low,4,Very High,Married,5617,1,3,Better,10
2397,53,Yes,Sales,24,4,Master,Life Sciences,1,Low,1,Low,Single,10448,6,2,Good,2
2398,54,No,Research & Development,9,2,Some College,Life Sciences,1,Low,3,High,Married,2897,3,2,Good,4
2399,33,No,Research & Development,7,2,Some College,Life Sciences,4,Very High,3,High,Divorced,5968,1,3,Better,9
2400,43,No,Research & Development,11,3,Bachelor,Life Sciences,1,Low,3,High,Married,7510,1,3,Better,10
2401,38,No,Human Resources,1,4,Master,Other,4,Very High,2,Medium,Married,2991,0,3,Better,6
2402,55,No,Human Resources,26,4,Master,Human Resources,3,High,2,Medium,Married,19636,4,3,Better,10
2403,31,No,Research & Development,2,1,Below College,Medical,4,Very High,4,Very High,Divorced,1129,1,3,Better,1
2404,39,No,Sales,15,4,Master,Marketing,2,Medium,1,Low,Single,13341,0,3,Better,20
2405,42,No,Research & Development,23,2,Some College,Life Sciences,4,Very High,3,High,Single,4332,1,3,Better,20
2406,31,No,Research & Development,10,3,Bachelor,Medical,3,High,3,High,Married,11031,4,4,Best,11
2407,54,No,Research & Development,10,3,Bachelor,Medical,3,High,1,Low,Single,4440,6,3,Better,5
2408,24,No,Research & Development,1,2,Some College,Life Sciences,2,Medium,3,High,Single,4617,1,2,Good,4
2409,23,No,Research & Development,12,2,Some College,Other,4,Very High,4,Very High,Single,2647,1,4,Best,5
2410,40,No,Research & Development,11,3,Bachelor,Technical Degree,4,Very High,3,High,Married,6323,1,4,Best,10
2411,40,No,Sales,2,2,Some College,Marketing,2,Medium,2,Medium,Married,5677,3,3,Better,11
2412,25,No,Human Resources,2,3,Bachelor,Human Resources,3,High,2,Medium,Married,2187,4,3,Better,2
2413,30,No,Research & Development,1,2,Some College,Medical,4,Very High,2,Medium,Married,3748,1,2,Good,12
2414,25,No,Research & Development,2,1,Below College,Other,4,Very High,3,High,Divorced,3977,6,2,Good,2
2415,47,No,Research & Development,25,3,Bachelor,Medical,1,Low,3,High,Single,8633,2,3,Better,17
2416,33,No,Research & Development,1,2,Some College,Medical,2,Medium,3,High,Divorced,2008,1,2,Good,1
2417,38,No,Sales,1,4,Master,Life Sciences,4,Very High,2,Medium,Married,4440,0,3,Better,15
2418,31,No,Sales,2,2,Some College,Life Sciences,1,Low,3,High,Married,3067,0,3,Better,2
2419,38,No,Research & Development,6,4,Master,Life Sciences,1,Low,3,High,Married,5321,2,3,Better,8
2420,42,No,Research & Development,18,4,Master,Life Sciences,4,Very High,1,Low,Divorced,5410,6,2,Good,4
2421,41,No,Research & Development,1,3,Bachelor,Life Sciences,4,Very High,4,Very High,Married,2782,3,3,Better,5
2422,47,No,Research & Development,1,1,Below College,Medical,3,High,2,Medium,Married,11957,0,1,Bad,13
2423,35,No,Research & Development,11,4,Master,Medical,4,Very High,3,High,Married,2660,7,3,Better,2
2424,22,No,Research & Development,1,2,Some College,Life Sciences,4,Very High,3,High,Single,3375,0,4,Best,3
2425,35,No,Research & Development,9,4,Master,Medical,2,Medium,3,High,Single,5098,1,3,Better,10
2426,33,No,Research & Development,15,2,Some College,Medical,2,Medium,4,Very High,Married,4878,0,3,Better,9
2427,32,No,Research & Development,29,4,Master,Life Sciences,3,High,2,Medium,Single,2837,1,3,Better,6
2428,40,No,Research & Development,1,4,Master,Life Sciences,1,Low,4,Very High,Married,2406,8,2,Good,1
2429,32,No,Sales,1,4,Master,Medical,2,Medium,2,Medium,Married,2269,0,3,Better,2
2430,39,No,Research & Development,24,1,Below College,Life Sciences,1,Low,4,Very High,Single,4108,7,3,Better,7
2431,38,No,Research & Development,10,3,Bachelor,Medical,2,Medium,3,High,Married,13206,3,3,Better,18
2432,32,No,Sales,1,4,Master,Marketing,3,High,4,Very High,Married,10422,1,3,Better,14
2433,37,No,Research & Development,10,3,Bachelor,Life Sciences,3,High,4,Very High,Married,13744,1,3,Better,16
2434,25,No,Sales,8,2,Some College,Other,1,Low,3,High,Divorced,4907,0,2,Good,5
2435,52,No,Sales,29,4,Master,Life Sciences,1,Low,4,Very High,Divorced,3482,2,2,Good,9
2436,44,No,Research & Development,1,3,Bachelor,Medical,2,Medium,4,Very High,Single,2436,6,3,Better,4
2437,21,No,Sales,5,1,Below College,Medical,3,High,1,Low,Single,2380,1,3,Better,2
2438,39,No,Research & Development,9,3,Bachelor,Life Sciences,4,Very High,4,Very High,Single,19431,2,2,Good,6
2439,23,Yes,Sales,9,3,Bachelor,Marketing,4,Very High,1,Low,Married,1790,1,2,Good,1
2440,36,No,Sales,3,3,Bachelor,Medical,1,Low,4,Very High,Married,7644,0,3,Better,9
2441,36,No,Research & Development,4,2,Some College,Life Sciences,4,Very High,2,Medium,Divorced,5131,7,3,Better,4
2442,56,No,Research & Development,1,4,Master,Life Sciences,3,High,3,High,Divorced,6306,1,2,Good,13
2443,29,Yes,Research & Development,1,4,Master,Medical,1,Low,4,Very High,Married,4787,9,4,Best,2
2444,42,No,Research & Development,2,3,Bachelor,Life Sciences,1,Low,3,High,Married,18880,5,2,Good,22
2445,56,Yes,Research & Development,7,2,Some College,Technical Degree,4,Very High,3,High,Married,2339,8,1,Bad,10
2446,41,No,Research & Development,28,4,Master,Life Sciences,1,Low,2,Medium,Married,13570,0,3,Better,20
2447,34,No,Sales,28,3,Bachelor,Marketing,4,Very High,3,High,Married,6712,1,3,Better,8
2448,36,No,Sales,15,4,Master,Marketing,4,Very High,4,Very High,Divorced,5406,1,2,Good,15
2449,41,No,Sales,3,3,Bachelor,Life Sciences,3,High,2,Medium,Divorced,8938,2,3,Better,5
2450,32,No,Research & Development,2,3,Bachelor,Technical Degree,4,Very High,1,Low,Single,2439,1,3,Better,4
2451,35,No,Human Resources,26,4,Master,Life Sciences,3,High,4,Very High,Single,8837,1,3,Better,9
2452,38,No,Sales,10,2,Some College,Life Sciences,1,Low,4,Very High,Married,5343,1,3,Better,10
2453,50,Yes,Sales,1,4,Master,Life Sciences,2,Medium,3,High,Divorced,6728,7,3,Better,6
2454,36,No,Sales,11,4,Master,Marketing,2,Medium,4,Very High,Married,6652,4,2,Good,6
2455,45,No,Sales,20,3,Bachelor,Life Sciences,4,Very High,3,High,Single,4850,8,3,Better,5
2456,40,No,Research & Development,2,4,Master,Life Sciences,3,High,3,High,Single,2809,2,3,Better,2
2457,35,No,Research & Development,18,4,Master,Life Sciences,3,High,3,High,Married,5689,1,4,Best,10
2458,40,No,Research & Development,2,4,Master,Medical,3,High,3,High,Married,2001,2,3,Better,5
2459,35,No,Research & Development,1,4,Master,Life Sciences,3,High,4,Very High,Married,2977,1,3,Better,4
2460,29,No,Research & Development,13,2,Some College,Other,4,Very High,2,Medium,Married,4025,4,3,Better,4
2461,29,No,Research & Development,28,4,Master,Medical,4,Very High,1,Low,Single,3785,1,1,Bad,5
2462,50,Yes,Sales,28,3,Bachelor,Marketing,4,Very High,1,Low,Divorced,10854,4,3,Better,3
2463,39,No,Sales,24,1,Below College,Marketing,2,Medium,4,Very High,Married,12031,0,2,Good,20
2464,31,No,Research & Development,5,3,Bachelor,Medical,2,Medium,1,Low,Single,9936,0,3,Better,9
2465,26,No,Sales,5,3,Bachelor,Other,4,Very High,3,High,Single,2966,0,3,Better,4
2466,36,No,Research & Development,23,2,Some College,Medical,3,High,4,Very High,Married,2571,4,3,Better,5
2467,39,No,Research & Development,6,1,Below College,Medical,4,Very High,1,Low,Married,9991,4,3,Better,7
2468,27,No,Research & Development,4,3,Bachelor,Life Sciences,2,Medium,2,Medium,Married,6142,1,3,Better,6
2469,49,No,Sales,2,3,Bachelor,Medical,4,Very High,2,Medium,Married,5390,2,2,Good,9
2470,34,No,Research & Development,8,3,Bachelor,Medical,2,Medium,3,High,Married,4404,2,4,Best,4
